ticker,block_index,archetype,category,cell,score,reason_cell,reason_text,confidence,source,composite_0_10,composite_0_100
NEM,53,D: Cyclical / Commodity,Valuation,C678,8,D678,FCF yield                                            9.7%  -> A (9.5)   band: >= 6.0% | Fwd TEV/EBITDA vs peer median                       14.8%  -> B (7.5)   band: >= 10.0% | PEG                                                  2.78  -> F (1.5)   band: > 2.50,high,auto,7.25,72.5
NEM,53,D: Cyclical / Commodity,Growth,C679,8,D679,Fwd revenue growth                                   7.9%  -> C (5.5)   band: >= 3.0% | Fwd EPS growth                                      12.5%  -> B (7.5)   band: >= 10.0% | 3-yr gross margin trend (bps)                    +2584bps  -> A (9.5)   band: >= +100bps,high,auto,7.25,72.5
NEM,53,D: Cyclical / Commodity,Profitability,C680,7,D680,ROIC 3-yr average                                    8.8%  -> D (3.5)   band: >= 4.0% | ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                            75.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                    25.9%  -> A (9.5)   band: >= 20.0%,high,auto,7.25,72.5
NEM,53,D: Cyclical / Commodity,Financials,C681,10,D681,Net debt / EBITDA                                  -0.12x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            84.87x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            130.5%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                       11.7%  -> F (1.5)   band: > 6.0%,high,auto,7.25,72.5
NEM,53,D: Cyclical / Commodity,Business Quality,C682,3,D682,"ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin stability (band, bps)               +2777bps  -> F (1.5)   band: > +1500bps",medium,tier3,7.25,72.5
NEM,53,D: Cyclical / Commodity,Management,C683,6,D683,"SBC as % of revenue                                  0.4%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.25,72.5
NEM,53,D: Cyclical / Commodity,Income,C684,8,D684,Revenue change in weakest year shown                -0.9%  -> B (7.5)   band: >= -5.0%,low,tier3,7.25,72.5
NEM,53,D: Cyclical / Commodity,Market Sentiment,C685,8,D685,Short interest % of float                            2.2%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.25,72.5
NEM,53,D: Cyclical / Commodity,EPS/Revison Trends,C686,2,D686,"FY2 consensus EPS change vs 3mo ago                 -6.9%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                          7.1%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,7.25,72.5
NEM,53,D: Cyclical / Commodity,Industry/Sector Tailwinds,C687,8,D687,Peer-median fwd revenue growth                       7.8%  -> B (7.5)   band: >= 5.0%,low,auto,7.25,72.5
NKE,54,A: Mature Cash Generator,Valuation,C691,6,D691,FCF yield                                            3.5%  -> C (5.5)   band: >= 2.5% | Fwd P/E vs own 5-yr median                          38.1%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                       -8.2%  -> C (5.5)   band: >= -10.0% | PEG                                                  1.60  -> C (5.5)   band: <= 1.80,high,auto,7.55,75.5
NKE,54,A: Mature Cash Generator,Growth,C692,6,D692,Fwd revenue growth                                   4.0%  -> C (5.5)   band: >= 3.0% | Fwd EPS growth                                      29.9%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                      -61bps  -> D (3.5)   band: >= -200bps,high,auto,7.55,75.5
NKE,54,A: Mature Cash Generator,Profitability,C693,10,D693,ROIC 3-yr average                                   22.4%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                            62.5%  -> B (7.5)   band: >= 55.0% | Return on equity                                    22.1%  -> A (9.5)   band: >= 20.0%,high,auto,7.55,75.5
NKE,54,A: Mature Cash Generator,Financials,C694,6,D694,Net debt / EBITDA                                   0.70x  -> B (7.5)   band: <= 1.50x | EBIT / interest expense                           999.00x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            100.3%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                       -1.9%  -> A (9.5)   band: <= 0.0%,high,auto,7.55,75.5
NKE,54,A: Mature Cash Generator,Business Quality,C695,10,D695,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)                +183bps  -> A (9.5)   band: <= +200bps",medium,tier3,7.55,75.5
NKE,54,A: Mature Cash Generator,Management,C696,8,D696,"SBC as % of revenue                                  1.5%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                     1.43  -> B (7.5)   band: >= 0.50",high,auto,7.55,75.5
NKE,54,A: Mature Cash Generator,Income,C697,6,D697,Revenue change in weakest year shown                -9.8%  -> C (5.5)   band: >= -20.0%,low,tier3,7.55,75.5
NKE,54,A: Mature Cash Generator,Market Sentiment,C698,8,D698,Short interest % of float                            6.7%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)               1.43  -> B (7.5)   band: >= 0.50,high,auto,7.55,75.5
NKE,54,A: Mature Cash Generator,EPS/Revison Trends,C699,2,D699,"FY2 consensus EPS change vs 3mo ago                 -8.9%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                          0.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,7.55,75.5
NKE,54,A: Mature Cash Generator,Industry/Sector Tailwinds,C700,10,D700,Peer-median fwd revenue growth                      12.7%  -> A (9.5)   band: >= 10.0%,low,auto,7.55,75.5
NOW,55,B: Durable Compounder,Valuation,C704,8,D704,FCF yield                                            3.9%  -> C (5.5)   band: >= 2.5% | Fwd P/E vs own 5-yr median                         440.3%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                     -116.9%  -> F (1.5)   band: < -30.0% | PEG                                                  0.99  -> A (9.5)   band: <= 1.00,high,auto,8.0,80.0
NOW,55,B: Durable Compounder,Growth,C705,10,D705,Fwd revenue growth                                  18.8%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      23.1%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                      -75bps  -> D (3.5)   band: >= -200bps,high,auto,8.0,80.0
NOW,55,B: Durable Compounder,Profitability,C706,6,D706,ROIC 3-yr average                                   13.2%  -> B (7.5)   band: >= 13.0% | ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin vs peer set                            50.0%  -> C (5.5)   band: >= 45.0% | Return on equity                                    14.2%  -> C (5.5)   band: >= 10.0%,high,auto,8.0,80.0
NOW,55,B: Durable Compounder,Financials,C707,10,D707,Net debt / EBITDA                                  -0.46x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            29.27x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            216.3%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                        0.9%  -> B (7.5)   band: <= 1.0%,high,auto,8.0,80.0
NOW,55,B: Durable Compounder,Business Quality,C708,8,D708,"ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin stability (band, bps)                +164bps  -> A (9.5)   band: <= +200bps",medium,tier3,8.0,80.0
NOW,55,B: Durable Compounder,Management,C709,6,D709,"SBC as % of revenue                                 14.8%  -> D (3.5)   band: <= 15.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                    -0.38  -> C (5.5)   band: >= -0.50",high,auto,8.0,80.0
NOW,55,B: Durable Compounder,Income,C710,10,D710,Revenue change in weakest year shown                20.9%  -> A (9.5)   band: >= 0.0%,low,tier3,8.0,80.0
NOW,55,B: Durable Compounder,Market Sentiment,C711,6,D711,Short interest % of float                            5.4%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)              -0.38  -> C (5.5)   band: >= -0.50,high,auto,8.0,80.0
NOW,55,B: Durable Compounder,EPS/Revison Trends,C712,6,D712,"FY2 consensus EPS change vs 3mo ago                  0.1%  -> C (5.5)   band: >= -2.0% | Revision breadth (share up)                         70.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,8.0,80.0
NOW,55,B: Durable Compounder,Industry/Sector Tailwinds,C713,10,D713,Peer-median fwd revenue growth                      14.3%  -> A (9.5)   band: >= 10.0%,low,auto,8.0,80.0
NUVB,56,E: Early Biotech,Valuation,C717,2,D717,FCF yield                                           -6.3%  -> F (1.5)   band: < 1.0%,low,auto,3.6,36.0
NUVB,56,E: Early Biotech,Growth,C718,10,D718,Fwd revenue growth                                  42.9%  -> A (9.5)   band: >= 15.0%,low,auto,3.6,36.0
NUVB,56,E: Early Biotech,Profitability,C719,2,D719,ROIC 3-yr average                                  -79.7%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            42.9%  -> D (3.5)   band: >= 25.0% | Return on equity                                   -39.5%  -> F (1.5)   band: < 5.0%,high,auto,3.6,36.0
NUVB,56,E: Early Biotech,Financials,C720,2,D720,Cash runway (yrs) -- dominant when FCF-negative          1.22y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                   0.72x  -> B (7.5)   band: <= 1.50x | Diluted share count 3-yr CAGR                       16.4%  -> F (1.5)   band: > 6.0%,high,auto,3.6,36.0
NUVB,56,E: Early Biotech,Business Quality,C721,2,D721,ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0%,low,tier3,3.6,36.0
NUVB,56,E: Early Biotech,Management,C722,2,D722,"SBC as % of revenue                                 25.9%  -> F (1.5)   band: > 15.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2 | Insider net open-market activity                    -1.84  -> F (1.5)   band: < -1.50",high,auto,3.6,36.0
NUVB,56,E: Early Biotech,Income,C723,10,D723,Revenue change in weakest year shown               699.0%  -> A (9.5)   band: >= 0.0%,low,tier3,3.6,36.0
NUVB,56,E: Early Biotech,Market Sentiment,C724,2,D724,Short interest % of float                           26.5%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)              -1.84  -> F (1.5)   band: < -1.50,high,auto,3.6,36.0
NUVB,56,E: Early Biotech,EPS/Revison Trends,C725,2,D725,"FY2 consensus EPS change vs 3mo ago               -160.0%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                          0.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2",high,auto,3.6,36.0
NUVB,56,E: Early Biotech,Industry/Sector Tailwinds,C726,10,D726,Peer-median fwd revenue growth                      41.5%  -> A (9.5)   band: >= 10.0%,low,auto,3.6,36.0
NVDA,57,B: Durable Compounder,Valuation,C730,7,D730,FCF yield                                            2.4%  -> D (3.5)   band: >= 1.0% | Fwd P/E vs own 5-yr median                         187.8%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                      -15.0%  -> D (3.5)   band: >= -30.0% | PEG                                                  0.55  -> A (9.5)   band: <= 1.00,high,auto,8.25,82.5
NVDA,57,B: Durable Compounder,Growth,C731,10,D731,Fwd revenue growth                                  42.6%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      43.3%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                    +1414bps  -> A (9.5)   band: >= +100bps,high,auto,8.25,82.5
NVDA,57,B: Durable Compounder,Profitability,C732,10,D732,ROIC 3-yr average                                   77.0%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                            87.5%  -> A (9.5)   band: >= 75.0% | Return on equity                                   114.3%  -> A (9.5)   band: >= 20.0%,high,auto,8.25,82.5
NVDA,57,B: Durable Compounder,Financials,C733,10,D733,Net debt / EBITDA                                   0.00x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                           636.71x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                             82.9%  -> C (5.5)   band: >= 70.0% | Diluted share count 3-yr CAGR                       -0.7%  -> A (9.5)   band: <= 0.0%,high,auto,8.25,82.5
NVDA,57,B: Durable Compounder,Business Quality,C734,6,D734,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)               +1806bps  -> F (1.5)   band: > +1500bps",medium,tier3,8.25,82.5
NVDA,57,B: Durable Compounder,Management,C735,6,D735,"SBC as % of revenue                                  2.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,8.25,82.5
NVDA,57,B: Durable Compounder,Income,C736,10,D736,Revenue change in weakest year shown                65.5%  -> A (9.5)   band: >= 0.0%,low,tier3,8.25,82.5
NVDA,57,B: Durable Compounder,Market Sentiment,C737,6,D737,Short interest % of float                            1.4%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,8.25,82.5
NVDA,57,B: Durable Compounder,EPS/Revison Trends,C738,10,D738,"FY2 consensus EPS change vs 3mo ago                 14.8%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                         97.7%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,8.25,82.5
